"Protein.Group","S_19_1","S_P1R2_3","S_19_3","C_P1R2_2","C_90_1","C_64Y_3","S_90_2","C_64_3","C_64_1","S_64Y_1","S_64Y_2","S_60_2","C_19_1","C_60_1","S_90_1","C_P1R2_3","S_64Y_2_2","C_90_2","S_60_3","S_64_1","C_90_3","S_90_2_2","S_64_2","C_P1R2_1","S_64_3","S_19_2","C_60_3","C_60_2","S_P1R2_2","C_64Y_2","C_64Y_1","C_19_2","C_64_2","S_60_1","C_19_3","S_P1R2_1"
"Montipora_capitata_HIv3___TS.g48840.t3",NA,NA,NA,NA,16.9445488080738,NA,NA,NA,18.6658405192194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1600200375819,NA,19.1469666750241,NA,NA,NA,NA,NA,18.8688644627515
"Montipora_capitata_HIv3___TS.g48861.t1",20.8690034566736,22.8505556107518,NA,22.1192550912396,20.8845388127073,21.2019337976422,21.8881817418262,21.4155916929056,20.691753740769,21.6836958547093,NA,21.2771348388796,NA,NA,22.8578784186559,22.4700182068676,22.1697264051397,NA,22.8441104675447,NA,20.6497923039452,22.3121276434342,20.3302078875844,20.7310778434385,19.5721755006515,19.9363145248294,20.2280318502511,NA,20.2810809116504,NA,19.0254587901372,19.7877896970043,20.3970118153675,21.069199306937,NA,21.5858862104033
"Montipora_capitata_HIv3___TS.g48928.t1",NA,22.9575809500123,20.9200143169243,18.6409429186383,20.1668734795568,NA,19.5181850130578,NA,NA,20.1167998719082,18.2714832604917,NA,NA,NA,NA,21.171860914566,20.9438501948317,NA,20.3566460679873,NA,NA,NA,NA,NA,NA,18.7300540050851,19.7267163592248,NA,NA,NA,NA,18.5333003803015,NA,20.6629013958424,NA,NA
"Montipora_capitata_HIv3___TS.g49.t1",NA,21.2187110341036,NA,NA,NA,21.3188020559785,NA,NA,NA,21.4256668031104,21.8258693914997,NA,NA,NA,NA,NA,22.1044138339652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montipora_capitata_HIv3___TS.g49104.t1",23.9496862965249,23.6850548014717,23.8295248394098,23.404854671065,23.3346781047072,23.6918133653123,23.6003979715413,23.3017175019632,23.1816518319549,23.8361705828561,23.3959805522453,23.1943844504225,22.5682414432226,23.5523819224868,23.9986062675289,23.8002031881,23.7891769030196,23.3855368627129,23.9201846412517,23.5060497796634,23.3950191793496,23.5116542216758,23.7705185215642,23.7054963437003,23.460994125763,23.8936149211857,24.0032226206011,23.9492662187744,22.4250844870592,23.0753632613615,22.4714688282007,23.9699322280947,23.1942711171334,23.9438798766864,24.067861196695,23.8960849413405
"Montipora_capitata_HIv3___TS.g49150.t1",NA,21.295101746896,20.1044930195673,19.3215718404384,20.4700072804102,NA,NA,NA,NA,20.076498726898,21.0295747046019,19.4287232106054,NA,NA,19.9004289528695,22.0801945840897,NA,NA,21.0065931728713,NA,NA,19.4404847146268,NA,20.7035926018984,NA,19.5249412255012,20.4541856898869,NA,NA,NA,NA,NA,NA,21.4816792283444,NA,NA
"Montipora_capitata_HIv3___TS.g49157.t1",18.71172420563,19.1804552319943,19.1549352021578,19.4587710540552,19.6504860123504,19.3764788915659,19.6607728321835,19.7188430475764,NA,19.4273206456566,19.5522142111614,19.1866146686076,NA,18.8487111838567,18.6517057135771,19.7813073798183,19.8970754605424,18.291611118503,19.594376547535,NA,NA,18.9571205560506,18.593983278776,20.4712697318119,NA,19.6709783976388,20.0673301351848,19.4420516621902,NA,NA,NA,18.9209707445983,NA,19.7888584972834,19.9145141522263,NA
"Montipora_capitata_HIv3___TS.g49192.t2",19.7517167879635,19.6428986028532,18.4229945647077,21.1547824231159,20.7745399614116,20.291103233329,20.3437521667157,20.0314447748919,18.884160828354,20.9607686742094,19.5377519656457,19.4636993503785,19.2169747833364,19.2129801804799,20.9085796226956,20.8213575817222,20.941237230382,19.1139988381871,20.8556591410933,19.6783936057867,19.8927319768398,20.645428437416,19.093540070654,20.7680975798002,NA,20.7342508752204,20.2633141944746,20.1588540339533,NA,NA,NA,20.5988312652695,20.4646199066655,19.2032949747506,20.9312414011296,19.868728375105
"Montipora_capitata_HIv3___TS.g49197.t2",20.9795357942507,20.1336441098261,18.473693736424,20.9451947421346,NA,21.3653245784774,20.6842183734083,20.5371359131716,21.0362205745183,20.2930514489714,19.9890270730779,20.7818881475635,21.1137106947434,21.2252315654622,20.7623269842015,19.2999283530176,19.5281381031579,21.0269301441102,20.3159364525457,21.4676332846909,21.0104507621398,20.6134464189458,21.3165026540039,20.6677682859116,21.3130082483988,19.9671755008975,19.7136083401374,20.7585365593003,21.1710040373732,21.2687842653797,21.2638086072777,20.4942764891058,21.2172709854888,19.3000653924618,19.7716434066185,20.782174993581
"Montipora_capitata_HIv3___TS.g49242.t1",23.6269028889182,22.0023753596255,22.2600421604568,22.4207925405974,21.6348151483286,23.2187710357351,21.8716267611447,22.6686922020757,23.808651972498,21.7960926984523,22.06805676713,22.5085843800088,23.4045483328713,22.9866503586367,21.6523490444861,22.0317530212052,21.435469087062,23.1403893499747,21.9658355318301,23.3616362171563,22.195666120088,21.475023249979,23.4412124783679,22.8509674835369,23.1392568685317,21.5440432732086,21.5402169780141,22.6543715111796,23.3973166239184,23.14931825215,23.4381750811762,22.6120407892056,22.37535620933,21.3052913840885,23.0991183832965,23.1789972796524
"Montipora_capitata_HIv3___TS.g49275.t1",21.2788642927332,19.6044656802946,20.1182846277067,19.8450784302684,20.518885669672,20.2400447809517,20.4328189097185,21.0114632443134,20.7327830071678,19.4413607988125,20.2720404000421,20.9867909527504,19.966005814328,19.9115699158722,NA,20.6841372407321,19.587530780698,19.8941332313839,20.7503384670812,20.1340588548326,20.9236347840921,20.330641064218,21.1330415296617,20.8542447307678,20.2753669324489,18.9771798971066,19.8790518297899,20.0854163751265,19.7273679275182,20.1867668335455,19.5845274336756,20.7808107655568,20.4270416830711,20.3504856196612,20.7153172953358,20.3894195713461
"Montipora_capitata_HIv3___TS.g49329.t1",17.902765466962,NA,NA,18.9535545725309,17.8248285451146,19.5071995406633,19.934970757611,18.8929121283991,19.4049276733689,NA,19.3402384530228,19.3615632665724,18.8823905217511,19.1876107779896,19.1802372857223,NA,NA,19.3260427882994,NA,18.9370173347856,19.2654294821756,18.837802011966,18.5732637154328,18.4739992368228,19.0180812952612,NA,18.1300473215614,18.9614079183967,19.1736605162808,19.2821240887958,20.0044726917419,17.7351506552011,19.7999838161714,18.5052521077306,NA,18.1151292413255
"Montipora_capitata_HIv3___TS.g49426.t1",19.4010505865204,20.6083766611976,20.0471002751971,20.4163638215664,20.3560397784686,20.6822880415476,19.906514753099,NA,NA,20.3254550655358,NA,NA,NA,NA,NA,18.0912875171742,20.7087887924848,NA,20.1026921126531,NA,NA,20.089601932817,NA,NA,NA,NA,17.0426957242415,19.9657815549509,NA,NA,NA,19.8606379444129,NA,20.1293006278609,20.6860254429051,NA
"Montipora_capitata_HIv3___TS.g49540.t1",18.9388833931821,22.1494509882801,21.8759625612013,21.8810685784269,22.5474659985998,21.6732616231566,21.8709108213524,21.7568296237915,19.8561488931498,22.5405808393022,20.9136099476523,21.1857802716983,NA,19.853135338545,20.2806080996582,22.6288621147509,22.3924641738435,20.0090775192732,22.6282464984797,NA,20.2007759061996,22.5392169215809,19.202382135581,21.6828887422618,NA,22.153044485206,21.155237314086,21.2077489686948,18.2781753411312,NA,19.4802901289782,21.4923882987778,NA,22.8502165070498,21.7351244118128,21.4749356437805
"Montipora_capitata_HIv3___TS.g49549.t1",NA,22.5993100607018,20.1256921927918,22.0774683617408,19.2486310586706,20.6546112286726,22.0144865591489,NA,NA,21.3987169490251,20.7686068668674,NA,NA,NA,21.3833315919173,20.0497594947344,21.2637603339207,NA,21.9249624250535,NA,NA,22.1588036583634,NA,19.9499461901061,NA,20.9784387629793,NA,NA,NA,NA,NA,20.7075600859839,NA,21.0456885157589,NA,NA
"Montipora_capitata_HIv3___TS.g49568.t2",NA,NA,NA,18.4765317660689,NA,18.0328821341963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montipora_capitata_HIv3___TS.g49592.t1b",NA,NA,19.4938390838419,NA,19.258488830848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0098211014898,NA,NA,NA,NA,NA,NA,19.3108752590991,NA,NA
"Montipora_capitata_HIv3___TS.g49625.t1",NA,NA,NA,NA,NA,NA,NA,NA,20.2768241317161,NA,NA,NA,19.9075143679354,18.6758031974022,NA,NA,NA,NA,NA,NA,19.729655799228,NA,NA,NA,NA,NA,18.567574568817,19.9776030181504,NA,NA,20.2353417205049,NA,NA,NA,NA,NA
"Montipora_capitata_HIv3___TS.g49627.t1",27.4351175376852,24.6768269876703,26.3093025923817,26.3931812049797,26.301475681204,26.7057995242195,26.4142223722521,26.2158223898936,26.859443600484,25.2930027405372,25.3773821283513,26.9765422733448,27.3091099314107,27.2865301251495,26.5951034479211,25.3493396835409,24.8705246398856,26.3650746277254,25.4527771394877,27.1515286700983,26.6143813970841,26.0844437967973,27.3588664604814,26.5864954273122,27.0277207652947,25.6540508786701,26.7025358537967,27.3955380577339,27.3911448436755,26.6262517845972,26.8566608930076,26.4529303066935,27.2082179828235,25.5625406859212,26.8843918046801,27.3272036706275
"Montipora_capitata_HIv3___TS.g4963.t1",NA,17.8903987195079,NA,19.0734035061266,17.8382867044779,19.0416604883367,19.0871217492186,18.3120292880797,19.3614571135376,18.5570056487913,NA,NA,NA,NA,NA,18.1212724901395,NA,NA,NA,NA,19.680847312538,NA,NA,18.7795011542914,NA,18.7035914402491,19.5105403614058,NA,NA,19.2761073622477,18.7419333151169,NA,NA,18.0548192442019,19.2775836776589,NA
"Montipora_capitata_HIv3___TS.g49643.t1",22.2616760208325,NA,21.5991132027072,21.9268736220578,23.3307724823735,20.6330448797793,NA,21.8589657755708,18.4125460723737,21.6944227181384,NA,NA,NA,21.568156650797,NA,22.0758520502121,21.4928116002394,21.4912877206288,NA,NA,NA,21.9551129640358,21.4117279415762,21.5748444481645,NA,NA,23.4513419306467,22.9903201459171,NA,NA,NA,21.0495429824502,21.2667363655592,22.5479983757435,NA,NA
"Montipora_capitata_HIv3___TS.g49646.t1",22.5989703673472,23.4031548296808,23.2427583499521,22.8912631572315,24.05481046895,22.8662160303499,22.2163666533883,22.8132675427782,22.1119734632433,23.0226763116261,22.1026081830534,22.3647681386173,20.9496911938906,22.2864225353228,22.8550500924742,24.3842052496512,23.9570531409099,22.0276769001257,23.2369411742831,21.9530219122306,22.6110863895337,22.6921356146111,22.1784089442433,22.9500522175139,21.8219890928547,21.9228330768772,23.8507310930433,23.0790376028712,21.079958022802,22.9166591759592,21.3866644137584,22.5062362634709,21.6865067252243,24.0578175844948,23.7721290874116,22.3111375501744
"Montipora_capitata_HIv3___TS.g49732.t1a",21.4332640009824,22.2671288572322,22.1527530524115,21.4650253933764,23.2935544393218,21.5332502309609,21.30867773869,21.4034892892023,21.0761772192989,20.8042494081054,NA,NA,NA,NA,21.5688848217024,23.8044212586876,23.5705813011915,19.9839128138711,22.0352308632537,NA,NA,20.7936467656856,20.7716242661172,21.7001183658445,NA,20.7353403373088,22.6323284192668,21.309336458078,NA,NA,NA,21.2553628811173,19.9452526208607,22.3092955137955,21.7619276493943,NA
"Montipora_capitata_HIv3___TS.g49733.t1",21.0228325675786,22.9311891808169,23.1642207313099,22.3834796553458,23.6631627249124,22.5429920414568,21.0872611420852,21.897158573362,19.6773645820835,22.6226968912689,23.0222856823602,21.3228805642931,NA,20.0283472168077,21.7615636088019,24.2479654577484,23.9362610498167,20.0873207158805,22.5486890555029,NA,20.792132858246,22.3901479592981,20.5039667890911,22.0842531932066,19.469772589928,22.416310855657,22.9611122722466,22.2270014096205,22.0604840231934,20.5267715574644,NA,21.7773811457351,20.1688144069606,23.3356848867142,22.7032258966964,20.9272725963207
"Montipora_capitata_HIv3___TS.g4982.t1",21.7684357446593,20.9300024856681,20.9467795837201,22.066371234969,21.3226164116096,22.2179176252055,21.9078719845725,22.2229394681269,22.5525157257225,21.3443026813705,20.8194836075092,21.7727078231088,22.8201085360837,22.0248180661274,21.6935481055904,21.7608992946946,21.4671199214968,22.1125398877138,21.3031919684447,22.7561041675428,22.3314382780105,21.7797186539079,22.1847373530328,21.9792707089895,22.3211012405713,21.4070637576279,21.4138162927035,21.6579991758335,22.2288528848278,22.5102726895826,22.7953350949512,21.7548189113039,22.6081403062941,21.4523441877085,21.7763021988981,22.143796414372
"Montipora_capitata_HIv3___TS.g49865.t1",NA,NA,NA,18.8804695110233,18.6608663849352,19.5490016519666,NA,19.7411303626184,19.8795124859625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montipora_capitata_HIv3___TS.g49873.t1",20.1651021994602,19.2728270946724,19.2772520641228,20.0009430165718,20.111267508039,20.5525363638549,20.3614572474051,20.5365722418018,21.3817623462031,19.6485716415598,20.7704645832521,20.6421917587869,20.9860848062664,20.6228358333065,20.0924958548248,19.7705205379106,19.5085320342789,20.9019338513081,19.7642306702917,20.4172330351672,21.1092386111774,20.3492740736886,20.9200622169932,20.4907452556869,20.77567728749,NA,19.8485786256767,20.6954476159781,19.6871350470217,21.1774756549259,21.5445444890419,20.6882751778186,20.9565177829878,19.5675862893477,20.7552062590843,20.7595501419717
"Montipora_capitata_HIv3___TS.g49874.t2",24.6655252449522,23.3375976764246,23.4917688300135,24.3869469530174,23.3557989652976,24.7245455984099,24.7367978669355,24.3794984131974,25.0316710866085,23.736292813172,22.1266046000763,24.36731356097,24.7505337275063,25.107996348468,24.3469090478294,23.1986930732688,22.5380747578871,24.7291683659617,23.2870831766046,24.5922043699564,24.7417380184571,24.2481657350047,24.8974792516178,23.4787519713205,24.4611098182487,22.9838027239287,23.735109223492,24.4374903591902,24.201963402109,24.4186171301421,24.528137626113,24.113159835733,24.6884867044128,22.4474855996399,21.9921931749994,24.392916518685
"Montipora_capitata_HIv3___TS.g5012.t1",20.3895836843437,20.4235416928882,20.5519626076122,20.8111323133231,20.7417057235711,20.4760501225464,20.5790013220549,20.6285213000366,20.5624621958489,20.1740822092084,20.8005396384374,20.6573282637405,21.1808477861172,20.9701619884447,19.9925845168747,21.0443827788821,20.2050176190728,20.7048607760447,18.2898864768581,20.6576972276887,20.5528189358578,20.4338954789991,20.3810887423557,20.3759195813735,20.5483962655361,20.2044780117633,20.8629022552395,20.6451063608203,21.158264205779,20.926483314678,20.7898172839103,20.4068138004723,20.6042558356762,18.9325213350598,20.7111601869597,19.8569322077649
"Montipora_capitata_HIv3___TS.g5013.t1",20.9101688475047,19.7712723378556,19.804046410933,20.384492750285,20.4906900555129,20.5027293627745,19.841886492719,20.4763077773274,20.6927430828636,20.5026920985571,19.8256791175156,20.3602327773382,20.364952173439,20.4676616405998,19.7947962975887,21.03680646423,20.7047524115135,20.2862057802071,20.1754024419806,20.3331305035364,20.7943739205662,20.2851395818596,21.2186876830405,20.1501453279171,20.2224727104313,20.2325393538861,21.2428087845981,22.0025429288192,19.866913085512,20.7083849885674,20.3608248526023,20.7528460129723,21.3979474539929,20.5414832968714,21.3860725856621,20.7334173598876
"Montipora_capitata_HIv3___TS.g50141.t2",19.8759161731836,NA,NA,NA,NA,NA,19.8987250006069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4371011937618,NA,19.2932180558792,NA
"Montipora_capitata_HIv3___TS.g50231.t1",NA,NA,NA,18.4562012349434,18.0480023647748,NA,NA,19.1899634199419,NA,NA,NA,NA,NA,19.4733163225382,NA,18.1033854662367,NA,19.0590268662713,19.5288388311137,NA,18.1914025057847,18.4413804301796,18.2086488947238,NA,NA,NA,17.736194527512,18.2623139626369,NA,NA,NA,NA,NA,18.1975168293319,NA,NA
"Montipora_capitata_HIv3___TS.g50255.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7766813124536,NA,NA,21.3802936647794,NA,NA,21.0636452348862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7459940973615,NA,NA
"Montipora_capitata_HIv3___TS.g50375.t1",22.8247238754047,22.418091943143,22.2371546607897,22.6994225982517,22.5301719807147,23.0931981554583,23.0998234062276,22.8166662189562,22.792976419098,22.7472404137173,21.9565861093326,22.7407454947114,22.3328108703333,22.5739063605745,23.562061177701,22.9035643344164,22.6854420883883,22.4381639108682,22.6417084685806,22.5897464554597,22.8727208090887,23.1398351617209,22.5524703442454,22.37950515558,22.5533826247638,23.0411583034452,22.5137275959524,22.8903667105283,21.9676122950054,22.3251502006916,22.5689599488571,22.8300432781588,22.7839568016148,22.5814582868089,22.2595947258793,22.4653720975483
"Montipora_capitata_HIv3___TS.g50448.t1",20.5270502693779,NA,19.6275060538892,20.5968098767255,17.3158610159144,NA,NA,NA,NA,16.7212002816209,NA,NA,NA,NA,NA,17.5664072609051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6351774015496,NA,NA,NA,NA,20.9973892643249,NA,18.8545457954073,NA,NA
"Montipora_capitata_HIv3___TS.g50470.t1",22.1447056922473,22.2762868720197,22.4268949534536,22.5078260881121,22.3520361496083,22.229021790003,22.2174743858116,23.0882143512999,21.8729459236811,22.5581502162255,21.8784769953971,22.1219160400235,21.5720374927774,22.5457633088061,22.647934196972,20.9293218972373,21.7554812424331,22.4360577785582,21.9573486456823,21.982519896148,22.387682505634,21.9239482719087,22.0119528450479,22.4139691345301,22.3414414548249,22.5687287580406,21.9633545602096,22.77856355706,21.9098588498775,22.6806092328682,21.23527305353,22.524023214557,22.1688390383329,22.0164397010424,21.7545094475065,22.2065996118623
"Montipora_capitata_HIv3___TS.g50472.t1",22.5912827574084,22.01887593059,21.7905329482492,22.9900781618323,21.4951388220043,22.728426994068,22.7933974192441,22.5205034670142,22.7402275103833,22.0542595080625,21.3856325703257,22.5342691562974,22.6711708745955,22.5822504238071,22.6109804312592,21.1184078923324,22.0513961600054,22.7231427269158,22.0802521729199,22.7792469457501,22.4075138825911,22.489293927374,22.2570147112434,22.2767053100566,22.65136532606,22.3975080431532,21.545660100856,22.6509572807378,23.016627746401,22.9613197697141,22.3723911049564,22.3846750766336,22.7030845551179,21.2920495772287,22.0248630325693,22.6274869061359
"Montipora_capitata_HIv3___TS.g50479.t1",21.6717153308148,21.9734601978737,22.8332079237636,23.1333184686891,20.8201292844473,22.2927080685748,NA,22.688313493967,21.9737060360522,23.918111935172,24.1272150706528,24.1195712576695,21.075278869361,23.1525947815947,NA,21.4801617857525,22.9001438564685,22.3601811936655,21.8280428075573,22.1067638758164,19.6000868994058,NA,21.7437372475286,22.9538147469356,22.6129095441117,23.0021110895553,23.1914897089364,23.4462193209939,23.1815462895189,23.8200634341513,22.3666000947692,21.7708078384628,20.3654424622273,23.8683366158868,22.8746406213291,22.7463478371319
"Montipora_capitata_HIv3___TS.g5048.t4",NA,20.9322718019041,20.8294364791759,19.5372495691061,22.1007434949909,19.9506502228413,NA,NA,19.8898290390891,20.8292728097266,21.7812969728894,21.3248872871077,NA,NA,21.4514134986125,22.82756251028,22.0041667919961,20.3827861444158,21.8824623571547,NA,20.5305265966822,21.5564441925793,NA,22.0894525824756,NA,21.901588568839,22.1755250335686,21.6390272094168,19.5690915278884,20.2027562169586,NA,21.4146793009446,20.2391094454827,22.4449060677993,21.520634625098,19.9044695261025
"Montipora_capitata_HIv3___TS.g50544.t1",NA,19.3537252612645,19.0640383162893,18.892119293215,17.7384714448218,19.9192828025569,NA,19.5869633346502,NA,20.9540774488354,20.4994160070434,NA,NA,NA,NA,20.5445680713799,21.7351253417048,NA,21.3940227444686,NA,NA,19.5758908474233,NA,NA,NA,18.6301017830422,NA,NA,NA,NA,NA,18.9293329148892,NA,21.5444871823541,NA,NA
"Montipora_capitata_HIv3___TS.g5059.t1",22.5534708680278,21.3986077545235,21.3199879272694,22.2500946766565,21.3622362797739,21.8894480749483,22.1545928557473,22.0053245481398,22.6846131611118,21.2388797796954,20.7867711454961,22.4848501769575,22.8208323119985,22.7761112992003,22.3017731722087,21.1393205795751,20.8600480497693,22.5564321472887,21.1507717915101,23.1803828398441,23.0493467141535,22.3095639205752,23.195641041475,21.9735897345043,22.7886518293846,21.5972633104974,22.2531519631901,22.3336783984439,22.5877493658796,22.1737039718991,22.6589314370101,22.1405241582911,22.7776743063889,21.335953879157,22.4998351842116,22.7359093373091
"Montipora_capitata_HIv3___TS.g50653.t2",NA,NA,NA,NA,18.8478530645607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2954022366811,NA,NA,NA,NA,NA,NA,20.4972997731202,NA,NA
"Montipora_capitata_HIv3___TS.g5067.t3",20.6581140521416,19.4613420497807,20.3735723823322,20.1374488322303,20.7388329078994,20.341281818446,20.4641871288757,20.9342058384527,20.4654146979184,20.3063985687253,20.3232561526025,20.5763782384969,NA,20.5427944296252,NA,18.6055120720895,19.1996154373457,17.9536598910992,NA,NA,NA,17.7501995196176,NA,19.6165279796131,NA,NA,18.9372056929259,20.4976724271963,NA,NA,NA,19.5489186600362,20.8213194292065,19.4729681769082,NA,19.3010837701561
"Montipora_capitata_HIv3___TS.g50706.t1",NA,NA,19.0053668707431,18.9857820165964,18.1252226849202,18.4845596266123,NA,18.255882927017,18.1155542635902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2081042422907,NA,NA,NA,18.3115612463733,NA,NA,NA,NA,NA,17.885652345109,NA,NA,NA,NA
"Montipora_capitata_HIv3___TS.g50709.t2",21.8177741454909,21.1905021527316,20.9208425731993,22.4755347985876,21.3091311697968,21.8326571127538,22.1358522022646,21.7350935183935,21.3412139404838,20.404479339342,20.2885906908754,22.151166464881,21.3805354443134,21.963846387513,21.1081982012046,21.1916285604166,20.6036689005592,22.247358229082,21.3495953444969,22.428823122641,21.5568767038968,21.7157553966929,22.0345105091639,21.9656527243186,21.900557292361,19.9982236159082,20.9352780147695,21.5337389344889,22.3238950604433,20.6980174400836,21.804542378891,21.5087319774856,22.1138713819416,20.6938697550459,20.9534476476709,22.6507437939794
"Montipora_capitata_HIv3___TS.g50750.t1",21.9570486228312,20.4578343605385,22.6314517437514,22.1872756459801,22.3089143292215,21.1808406552399,22.222014501389,21.0644462573894,20.7158539328423,21.3310470406769,21.5595901810103,21.7856655807239,20.8703621795297,21.2517633794901,22.1108190829277,19.9756704477628,20.5804639956421,21.4747114070731,20.6420059564412,21.3316532630005,20.7571753240729,21.1279269599933,21.0956301005082,21.4975870383432,21.5724397957285,20.6938266953921,21.4236017027609,21.4229726290834,20.8742030831325,21.407343367762,20.8829084029324,21.1543426875758,21.2921588550693,20.4024897114665,20.5398907610921,20.7763687718631
"Montipora_capitata_HIv3___TS.g50759.t2b",17.8325619908751,NA,NA,18.9722431768952,17.9335506423227,17.3375428271468,18.3140777117343,NA,NA,18.284326529488,NA,18.5634518596713,NA,NA,NA,NA,NA,17.3134031620049,NA,NA,NA,NA,NA,17.7352603763236,NA,NA,17.7353538703187,18.5152946316102,NA,NA,NA,NA,NA,18.6331909235153,NA,NA
"Montipora_capitata_HIv3___TS.g50761.t1",19.4991339731378,19.7374997765621,19.7486100271772,19.5853194925323,18.7269259612941,21.9987651521931,20.8871686369074,20.6544129237476,20.0175378727097,20.52181247524,NA,20.168047870459,NA,NA,20.0249480592661,NA,20.5971011913192,NA,NA,NA,19.6049933809611,20.241569209451,NA,NA,NA,20.1314335746907,NA,NA,NA,NA,NA,20.950366514947,NA,20.2391466024372,NA,19.9849532966613
"Montipora_capitata_HIv3___TS.g50764.t1",20.0372005566665,NA,NA,19.3942125074143,18.9737709261391,19.5262722480222,19.1429340707706,19.8482603599197,21.1617276124147,18.2456245121837,19.6008691033401,20.146222473109,20.7135533852045,20.5846245725657,NA,18.4863494401412,NA,20.6483120449999,NA,20.6354680464778,20.4009918454623,19.4639059781219,20.6928986336285,20.2543003100134,20.5735576273436,18.7052607152585,18.7041948438822,19.8994411030033,20.1848105861454,21.4327401700666,21.5864741239539,20.2129524334183,20.5174853375953,18.5461324877612,20.3700056831944,NA
"Montipora_capitata_HIv3___TS.g50770.t2",23.7585299515027,23.1650454457588,23.1374697834863,23.8423209914095,22.7594533265068,23.1149933093877,23.1906139741124,23.3762333836096,22.9739655788898,23.4537981145917,23.9015893973949,22.9714129563371,21.8689953584791,23.655512052948,24.0202994064485,22.7335995127301,23.0146976715081,23.6242140299483,23.2458931362028,22.7742484759052,23.5795586730308,23.9196292407551,23.9960913056295,23.6739655919405,22.9894521048461,23.8028182649633,23.0566451563715,23.8079323733567,24.792916663247,23.7613383830618,23.9218477454438,23.5675862893477,23.5028492814755,23.1171337025723,23.5435161601263,24.4522116998678
"Montipora_capitata_HIv3___TS.g50773.t3",23.9383180941947,23.7582513798877,23.2299284917958,23.7040311104711,23.2701520069764,23.4297193384315,23.7547275876541,23.120521714433,23.6100874152411,23.6932680792646,23.0810082604338,24.1293314464466,23.4602911507155,23.9471555193865,23.7491310481898,22.9417901954909,23.4495100166098,23.4258834307738,23.8432766390456,23.7724757727403,23.5931215178579,23.880217536996,23.8855041471964,23.8705032868471,23.7136232321442,24.1057132079601,23.9450413701458,24.4824835131352,24.6071392892339,23.4005336873388,23.2064590638184,23.5695921140903,23.2706678905424,23.7365325112507,23.8030622430046,24.0660144402408
"Montipora_capitata_HIv3___TS.g50778.t1",NA,21.3637159649992,NA,21.4970047733479,21.5603693387197,21.3528663413396,21.2806175857333,21.2245752436729,19.0003949900727,21.8082975703359,22.044021504706,21.9245918053826,19.5834309277979,21.0026282511453,21.7666232286205,21.2590765913366,21.5218267296172,21.1165911290232,21.5158838761754,NA,20.5571444007316,20.1622484049952,NA,21.9726064892186,20.5983192540991,20.6222852360296,21.1741293104182,21.7711932353768,NA,21.548805919724,19.7131514373967,20.0142302885276,20.4070816563749,21.5388295136691,19.9274934273994,NA
"Montipora_capitata_HIv3___TS.g50810.t1",23.3800244887505,21.3856856214667,21.3152695444597,21.9822247148101,21.9769226794965,22.9940521187681,22.1851065068946,22.5051705592381,23.5144616033702,21.3309118190385,21.8342825823633,22.7049369534426,23.3554874073726,23.2534988282525,22.17176411951,21.3182835168331,21.403704592254,22.7825093752353,21.522831727363,23.0882085271459,23.3716163418907,22.0287738037797,23.4539109955001,22.5371047421485,23.1787642229882,21.5650229137661,22.5204052704791,22.9257502756492,22.4497520557451,23.7442176279837,23.4356413963711,22.4153429511246,23.3971238732973,21.0652856280495,23.0994425247402,22.7249262793052
"Montipora_capitata_HIv3___TS.g50825.t2",20.0492626147389,NA,20.7820168752678,20.0220577240913,22.0235487921282,21.4971846316875,20.5337477255967,20.6482910865196,20.2929565572466,19.3475401366182,NA,NA,NA,19.8399567704302,NA,20.7515693925895,19.752687811356,NA,NA,NA,19.9768294442633,19.8700298643131,NA,NA,NA,NA,20.1687044020972,20.8998100359499,NA,NA,NA,21.173336463821,NA,19.3259842051558,20.3527151023368,NA
