"Protein.Group","S_19_1","S_P1R2_3","S_19_3","C_P1R2_2","C_90_1","C_64Y_3","S_90_2","C_64_3","C_64_1","S_64Y_1","S_64Y_2","S_60_2","C_19_1","C_60_1","S_90_1","C_P1R2_3","S_64Y_2_2","C_90_2","S_60_3","S_64_1","C_90_3","S_90_2_2","S_64_2","C_P1R2_1","S_64_3","S_19_2","C_60_3","C_60_2","S_P1R2_2","C_64Y_2","C_64Y_1","C_19_2","C_64_2","S_60_1","C_19_3","S_P1R2_1"
"SymbC1.scaffold2404.2",NA,19.4895498404109,20.5913375502449,19.3055249124226,18.3041439298185,18.8784820470059,NA,20.2842847279917,NA,19.8669856014086,20.4381394120488,NA,NA,NA,NA,19.6420416640875,20.3349193328727,18.9589404598268,19.8659423040298,NA,NA,NA,NA,20.91343583211,NA,20.3493356336364,NA,NA,NA,NA,NA,19.8190423700273,NA,NA,20.1553460341867,NA
"SymbC1.scaffold2414.4",18.7024252006904,NA,NA,18.3108293671227,NA,NA,NA,NA,NA,NA,NA,19.2913524201458,NA,18.724636354861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5519749248913,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold2418.3",NA,19.7985344914232,20.3117758882558,NA,20.2221340802659,NA,19.0028814416224,NA,NA,19.5887809612888,19.6161854725125,NA,NA,NA,19.6575283489871,NA,NA,NA,NA,NA,NA,19.6585464456335,NA,NA,NA,20.4123871354035,NA,NA,NA,NA,NA,NA,NA,NA,19.6557127177273,NA
"SymbC1.scaffold2427.4",22.0531982285952,20.5624167767944,22.2976409046375,22.5377771993479,21.8986747263656,21.8618453061906,22.1029810237875,22.3303430384283,21.9912083427179,21.5261327639098,NA,NA,22.0594373819763,NA,22.0977265893449,19.147833442537,19.6508987913559,22.9114479470196,20.3338679429268,22.026517870469,22.1234951640531,22.3559223333163,22.1560395497021,22.4464356613265,21.7069496598137,22.0248320971601,NA,NA,21.7368068454457,22.313960535679,22.0352714784302,22.2393862782258,22.4818238159537,NA,20.9540470883029,21.5521384414698
"SymbC1.scaffold2428.4",NA,NA,18.1781376395852,18.7317124283666,18.2030631214049,NA,NA,NA,NA,18.955016001996,NA,NA,NA,NA,NA,NA,NA,17.9008259115098,NA,NA,NA,19.0456285307739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold24401.1;SymbC1.scaffold6247.1",NA,NA,18.5269329424023,NA,19.0564748246211,NA,NA,NA,NA,NA,18.488806476745,NA,NA,NA,NA,17.9601930591297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7948724312776,NA,NA,NA,NA,NA,NA,18.9955255612255,17.2166030390455,NA
"SymbC1.scaffold2443.4",NA,NA,NA,17.8337076715572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold245.22",NA,20.481876154574,20.8110215478014,NA,20.4468486878584,NA,NA,NA,NA,20.794255910519,21.2171533700356,NA,NA,NA,NA,20.539291479452,20.8566395237345,NA,20.2845348128096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold2453.2",17.8870237565437,19.2053960892698,20.1895326205994,19.7208401122993,19.6991911660794,19.0344562707943,19.4423976026753,18.1335194749343,NA,19.6320025166736,NA,NA,17.811882550325,NA,NA,NA,17.7920481373246,18.7546582756683,17.5680223182582,NA,19.0141071602726,19.2205039465426,18.2275447044046,19.3057681425087,NA,19.4225861995419,NA,NA,NA,NA,NA,19.0729119247766,19.0959143142223,NA,19.0221420694616,NA
"SymbC1.scaffold2461.10",NA,NA,20.1490038855264,20.1149429668571,19.7877333123103,NA,20.2860949221289,18.8756707135735,NA,20.3163514216444,NA,NA,NA,NA,NA,18.8596033141951,19.5921388859702,NA,18.3455133995257,NA,NA,NA,NA,NA,NA,19.9270273998607,NA,NA,NA,NA,NA,19.5733667012141,NA,NA,NA,NA
"SymbC1.scaffold2470.5",NA,NA,NA,18.8835208149291,NA,NA,NA,NA,NA,NA,NA,NA,19.2413878004555,NA,NA,NA,NA,20.010908276337,NA,17.9682907084051,19.3005995962781,19.8713825447909,18.9694665372897,19.3997413049331,NA,18.9474142639301,NA,NA,18.5139889670826,NA,16.3176334247462,18.7863026354745,19.1995272262989,NA,18.759154711975,NA
"SymbC1.scaffold2472.7",NA,NA,NA,19.5977677415783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3927743983868,NA,NA,NA,NA,NA,NA,NA,20.0875900623359,NA,NA,NA
"SymbC1.scaffold248.13",19.7210310591465,NA,20.1239324070333,20.2759105006972,19.7948938431538,19.5785364680378,19.7067469348804,NA,19.2014260911671,NA,NA,NA,19.7117756600443,19.1670764515158,NA,NA,NA,20.8655455398511,NA,19.7641186748706,19.9042680232763,19.5923212982537,19.9597279273262,20.3328321723134,19.5605095167741,20.2089243429765,NA,NA,18.9334407836725,19.6988985657307,18.8866613989488,20.0587559312527,20.2972532688091,NA,20.1888209243325,NA
"SymbC1.scaffold2487.2",NA,NA,NA,NA,NA,18.1911541211171,NA,NA,NA,NA,NA,20.9403439792024,NA,20.4220921066426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5899038042913,20.8622793232122,NA,NA,NA,NA,NA,21.1326630439962,NA,NA
"SymbC1.scaffold2487.3",20.1352295603464,20.8341612324522,20.2558737089987,20.3523654277009,19.9361045678475,20.035734444199,19.8797628073134,20.1341016391995,19.5821858649506,20.2047178455703,NA,NA,NA,19.6024565940071,19.6544336842183,NA,18.2063445882739,20.191171143384,NA,NA,20.2151965884971,20.3507579357399,19.4400692280365,19.4449560991494,20.1193339414313,19.4598159330346,18.8708740510967,NA,NA,NA,NA,20.2145116729291,19.4714147461677,NA,19.2019483009165,NA
"SymbC1.scaffold2502.4",NA,NA,18.1724569617896,18.2682477155708,18.7927383736077,NA,17.8857718604766,18.6157681389425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2119364048028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.035678909573,NA
"SymbC1.scaffold2505.2",19.8696892841125,18.6778940210899,19.7037033766986,19.448920238272,19.024894981558,19.6202747610086,19.4276953248105,19.9726404053861,19.1368805306347,19.9301373373274,18.5867303160685,NA,19.5774368958904,NA,19.5577336263396,NA,18.4669168643647,20.5560055856094,18.7352806252609,NA,20.0506461415266,19.8210017119346,19.8116665150112,19.6449642679869,20.166001064395,20.2323882812687,NA,NA,19.404611086832,19.4938333436953,19.0170974126795,20.0310253733904,20.1066285909297,NA,19.9275175702709,18.7402096987913
"SymbC1.scaffold2508.3",22.0288626461432,22.8568526324556,23.0821025760973,23.1517381470429,22.4285609346263,22.1268863999416,23.0849694077896,22.4975409920425,21.2520871842134,22.5053198391555,23.5705438961015,NA,21.6933823084922,NA,21.836548830455,21.7865013645199,22.8700213954846,22.0067282421464,21.8729203805295,21.3514186179494,22.0102156321764,22.558471863743,20.8331078182761,21.6486899037944,21.5260945467308,23.380330264612,NA,NA,21.1546333359567,21.8715810794735,22.0967074345672,22.7045500107763,21.8210520413012,NA,22.7073495471021,20.6956154059023
"SymbC1.scaffold2509.1",17.7735753909845,NA,18.3755791984063,18.08697910448,18.6013522108987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0618263538587,NA,NA,NA,NA,NA,NA,17.9888183232901,NA,NA
"SymbC1.scaffold251.4",19.1459043223113,NA,19.6976679778463,19.6154823658266,18.8911167401108,19.9556764213633,NA,20.3000465345951,19.644628886604,19.1446202821759,19.2496947742987,NA,NA,NA,NA,17.8372840441738,NA,20.1024675419768,NA,NA,19.6629199706682,NA,NA,20.2534216421188,NA,20.2021695699063,NA,NA,NA,NA,NA,19.2196271910646,19.7923168831536,NA,19.8071199254807,NA
"SymbC1.scaffold251.5",NA,19.6152921931959,19.3912237883642,20.0716893566824,19.7303787103751,19.448638238532,19.5904952229794,20.3587330167321,19.6297622614347,19.5220327435434,19.0061938827738,NA,19.8569672460977,NA,19.1385413314744,NA,18.8682471152043,21.2740943013208,18.4237797942888,19.4429351457703,20.0908108750177,19.3343895051958,20.3126913257621,20.1482729936928,20.4738780103167,19.4720463623738,NA,NA,19.9228316254194,19.4739464878279,19.7455810861593,19.6162634496694,19.7552541480605,NA,19.6887984948354,NA
"SymbC1.scaffold251.9",22.1048074794783,21.6665902655947,22.4642115633378,22.8060253259139,21.1524101877311,21.7958443688072,21.9542927062161,22.5567099819909,20.8846841291137,22.2134415640848,21.3402263622382,20.9861005214603,21.1854150712463,20.104503097423,22.1425946288185,21.2389603709025,21.0152345068303,23.097895173253,22.4936595407831,22.4468488140324,21.242790471357,22.1618286190589,22.0856938564404,22.3456117993543,23.0044468025158,22.083048320401,20.5337638820876,20.6968712989392,22.7547379841647,21.8130042380702,20.3779414013209,22.007352580608,21.654025631571,21.1301078261228,21.6045061750956,22.7759254967009
"SymbC1.scaffold2516.2",21.4064483207064,20.1719499175375,21.7209819162256,21.1583469626754,21.8366484085695,21.005500855575,21.1484894606666,21.8716016646032,21.029159141112,20.7854119572469,NA,20.5599454563231,21.0123911270405,21.1242877863614,20.7457881706226,20.0458561272453,20.0288663548136,22.11606088783,20.5884462140415,20.9930206856572,21.8348455008603,21.3561299386829,21.4407640044295,21.6267378291951,20.7947192676192,21.2036314842235,20.319228056387,20.4349187039306,20.9255528100607,20.9588905597274,20.0121435226041,21.6851351338159,21.3458801653219,20.0324626459298,21.2039943425645,20.4990680193786
"SymbC1.scaffold2516.4",20.5330925225034,NA,20.8483825356606,20.9413324360783,19.9422692008714,NA,20.556697471225,19.47370153882,18.1436110026135,18.7080704546796,NA,NA,20.5727553827421,NA,20.6802632552925,18.733316395311,NA,18.9810719630596,20.0178300790787,20.6532685598416,21.2678886668825,21.0011851614618,18.0245037690434,21.0597266700815,18.2107087945899,21.2084247472897,NA,NA,20.3482649801999,NA,NA,21.11461275889,20.9900496751679,NA,20.7802907487375,NA
"SymbC1.scaffold2518.1",20.9991142754879,21.1094383771632,21.9262705644563,22.3295760125574,21.5496246443039,21.7011938104737,21.5169795582608,21.9104703608577,21.6865058703236,21.7398850362732,22.1935015982073,NA,22.1129195539956,NA,21.7324427981016,20.4543304232471,21.0112429550874,22.4029140800683,20.4074102794055,21.6967369731509,21.8194035963262,21.6774023287858,21.6991996402233,22.4640286688251,22.0360602266517,22.115429167313,NA,NA,22.2929531881948,21.7608941186015,21.4398052723305,21.8446865156935,22.2302752671428,NA,21.6729389054033,21.8409515267286
"SymbC1.scaffold2519.1",20.5379580871913,19.5292530031336,20.5519295263992,22.3116901184744,20.9601319754815,20.9731617551654,20.8517589523476,21.3069472548423,20.6432371395734,21.6055910803729,19.8957328023057,21.6483554972141,21.2094737431051,21.2992421218709,21.0133574349688,19.2256616915736,19.3167927823946,21.9518734078485,20.7044820450364,22.5648069036873,21.4008705786396,20.7827449157817,21.2340538898867,21.4013854039539,21.4782127963591,21.131229608098,21.4242580580448,20.406104812477,21.5082279562794,22.1155771226514,21.1125263661252,21.7518489509126,21.8307491312605,19.9239503567645,21.4693135292918,22.2366996323202
"SymbC1.scaffold2519.3",19.0616592693619,NA,18.9572029382137,19.4675187360701,18.3822675406973,18.5242383622595,19.0510472623285,19.5166589833349,19.1717711427136,NA,18.8211449075157,NA,19.9391840778796,NA,NA,NA,NA,20.0325869078737,NA,19.7245614187526,20.0034473976661,19.2272498696975,19.130872636425,19.8895992101885,19.4515826565801,19.3908985399573,NA,NA,19.7492106533715,20.0198228087273,19.1744307827107,19.4839152662777,20.126460292195,NA,19.4575623639087,NA
"SymbC1.scaffold252.15",NA,NA,NA,21.5698695117035,22.2362920571598,21.4096043245223,NA,NA,NA,21.3560655774958,NA,22.0629797634566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2533321876015,NA,21.6986439487873,22.3667226760274,22.5536411282881,NA,NA,NA,21.6138400376803,NA,22.1781149905586,22.6867746047588,NA
"SymbC1.scaffold252.18",22.6051901166363,21.601615748674,23.0943842750289,22.4501223398497,22.637829565222,22.3596509137744,22.4524448653034,22.7350516717372,22.1226098543402,22.4945196788854,21.8305075668091,NA,22.0442033206549,NA,22.279790930462,21.0413764118681,20.7322355490017,23.075677933073,21.7615920131551,22.3100170732891,22.7243324231906,22.6534889989038,22.2238071446793,22.9585235109257,22.3367546999907,22.4139158224549,19.521220494763,NA,22.5161579649112,21.9074396431892,21.8141264238058,22.7418247173938,22.4221760501994,20.6317312634223,22.371058600489,21.9167957360539
"SymbC1.scaffold2522.3",NA,NA,19.625549777774,19.4209084190155,20.0690816017146,19.3794000501504,18.9486554317937,19.5424684408052,17.4421283762393,19.331035419497,19.8831489977222,NA,19.1839715114624,NA,19.2684133562824,18.8492193380314,NA,18.9944893979125,19.3602148237497,NA,19.3663610380251,NA,17.867612725973,20.0560982043091,NA,19.6085295097409,NA,NA,18.4701486971392,18.2030371252145,19.6657287500154,19.4617291025339,18.9755858774822,NA,20.0086300234064,NA
"SymbC1.scaffold2539.3",20.8499090986203,NA,22.2331658728801,21.6878480813317,21.9217339052865,20.6524969765901,21.5097037371083,19.6434615388069,20.5417776111635,22.3141843654895,22.0877888025969,NA,20.4636972303268,NA,21.0607615592897,20.3904072496235,NA,21.4161942207042,21.045910105328,NA,19.0930548203651,21.1536222267049,20.8019326970326,22.151012821521,NA,21.7207615350275,NA,NA,20.7694946601932,21.1270511383687,20.9551308831138,21.1686734951881,20.976230305649,NA,21.4363961356549,NA
"SymbC1.scaffold2539.6",NA,20.677524595511,22.138462274178,20.471440174899,22.0081242441221,19.774125489363,20.1562205931516,20.4070572725198,NA,21.813068747274,21.8679791452277,NA,NA,NA,20.7023034407606,20.4792232140493,21.2824171123093,18.8352440497325,20.9850172483977,NA,16.8518761630084,20.4769545551082,NA,21.5514951771406,NA,21.6228132728889,NA,NA,NA,NA,NA,19.8007728461914,NA,NA,20.2683305383038,NA
"SymbC1.scaffold2544.2",21.6026503914188,20.2990513276778,21.5564289897687,21.8199237358503,21.6545088564759,21.2772756215573,21.6680679173233,22.0830598480625,21.4857745341861,21.7603835224693,20.9515026126901,NA,21.4081533605752,NA,21.9707533849707,19.5531495100215,19.9743013216199,22.125237349499,20.7998711046991,21.5974886099859,21.8798886993594,21.9073583125945,21.558746620529,21.4999294397266,21.9905190705898,21.7036126666016,NA,NA,NA,21.8329855006001,20.8193576926578,21.3966051731185,21.8753789006445,NA,21.6311148716833,21.6832322700683
"SymbC1.scaffold2548.2",NA,NA,NA,20.1518900104203,20.2272769023938,NA,NA,19.2478190335711,18.7740179806822,NA,NA,NA,19.7042341118022,NA,NA,NA,NA,19.9221657058876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0654866427908,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold2557.5",18.4194604267157,NA,18.4946843458752,18.7256868198826,18.3060098013567,18.2475380197359,18.5486388503601,19.0040158758534,17.943934768628,NA,NA,19.285302306712,18.2820122093908,19.2411398718846,18.5034917933743,NA,NA,19.4608017008662,NA,NA,19.7668709788538,18.7904474372797,18.4913633289149,19.4147067817336,19.5940174605001,19.3503829651447,18.2930487819815,NA,18.6123108195684,18.3864736553168,18.2960723669224,19.3124035567497,19.0548525234458,18.3662376254868,NA,NA
"SymbC1.scaffold2560.1",19.9527281854702,19.2404137373408,20.4141686823402,19.4175328290946,19.2859008294595,19.6924184150282,21.285882490866,19.3707656167854,18.2978296469793,19.715787858867,21.7884596693742,NA,NA,NA,NA,NA,NA,20.5453085964769,NA,NA,19.394454844207,20.0227218527573,19.8114887637431,20.0110019805593,19.9214527161015,19.9835382476436,NA,NA,20.0754445472476,NA,20.7107043996392,20.1383435238531,NA,NA,19.5180484678625,NA
"SymbC1.scaffold2561.2",NA,NA,20.1268882899729,NA,19.935952833338,NA,NA,19.9053528476757,NA,NA,NA,NA,NA,NA,NA,NA,19.7806367800244,NA,NA,NA,19.3466159870973,NA,NA,NA,NA,20.108841707452,NA,NA,NA,NA,NA,19.587247028336,NA,NA,19.3234616399584,NA
"SymbC1.scaffold2564.3",22.2512441581537,21.2856930254431,22.5241197300294,22.2060356974756,22.1426486894004,21.9213758948006,21.7377734112478,21.7591936298587,21.2766665524883,22.0015803426143,20.9360420062629,21.671233947877,21.8491912710505,22.0217572248039,21.7528725483186,20.9457321746754,21.4778237196746,22.7598202359777,21.4343431655704,21.5825479086092,21.7252129204585,21.4613861433151,21.8747389178312,21.8101927911092,22.028378414201,22.1733550702141,22.1115946621371,21.3643136937573,21.4672107404979,21.690610496043,21.2846254596163,22.2568358099184,21.9796172552246,21.495454698642,21.9761810000137,21.7666342473848
"SymbC1.scaffold2567.5",21.0192864904521,21.3957226539229,21.958296934679,20.7437185548465,20.8266087087519,20.4129744688959,21.1517528541852,20.1293886792162,18.3327974881592,21.6259327531949,NA,20.5047911103133,19.6421661930986,21.0045098959751,20.242509493841,18.9854474586759,21.2095759236268,NA,19.7408383251902,NA,21.1090396148428,21.6072489169156,NA,NA,NA,NA,21.6623129606273,21.0393878149776,21.0046672746984,20.7014838305525,NA,20.397526452532,NA,21.999961217391,20.912194593135,20.4454243640537
"SymbC1.scaffold257.20",NA,NA,20.5361537615739,NA,21.0109796218169,NA,NA,NA,NA,17.8171371746173,19.1462805937161,NA,NA,NA,NA,19.279204039254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold25734.1",19.2132378910576,21.7276845140137,22.2794392778228,21.3565280005545,22.1259828390176,20.622039639192,20.673705673489,21.012257439565,NA,22.0958327251881,21.9417133751216,20.7624193488591,NA,19.9481495728625,21.3560168008215,21.338856322937,22.1278087559004,20.8908058674214,21.3638798205018,NA,20.3139473925526,21.3954709854215,19.892494827896,21.9353053553273,NA,22.3903213058177,21.8739739417988,21.0605410848852,18.7800376808441,NA,NA,21.2892527328296,19.8310924545202,21.8194251344868,21.7365477878145,NA
"SymbC1.scaffold258.5",23.3815593211585,24.3457424022408,24.8449644001417,23.4716757104771,24.3363232191776,23.3574126667742,24.1008291368707,23.3552284862272,21.6679185423895,24.405278864136,25.150700837987,22.150197866479,21.9964433177951,19.6203088848594,24.332570928231,24.3157749359653,24.4910069075998,23.8009899265586,24.5474112790972,23.4921633349598,23.1474380114577,24.6503079594707,23.4890616185062,25.0459399256867,23.8999053421208,25.1118151110138,22.6926914771607,21.5570437572246,23.8740660906413,23.7540018891901,21.0996357869111,24.0158924278117,22.857566374339,24.6558201350621,24.0551167433319,23.3766538881926
"SymbC1.scaffold258.6",21.0388135201827,22.9532690370618,23.8522492678503,22.4303403727419,23.3358286553788,21.2261822609387,23.0293023942771,21.7386970735438,NA,23.6312033720627,24.5096898456303,NA,NA,NA,22.2319660138169,21.9830714474245,22.8320495768382,20.8722394700734,22.4602817754005,20.2666921928415,20.8617897554553,22.7080907730299,19.4123643917708,23.5188488204426,NA,23.5224146299172,NA,NA,20.9459085960786,21.7861481603236,NA,21.7479065396608,20.4781472373122,NA,22.0289890727118,NA
"SymbC1.scaffold2588.7",19.7103047054998,21.3714130804255,22.0584603377646,21.255484482047,21.8727587532669,20.2251997863533,21.1382719564368,20.2912671139939,NA,21.6502147057793,22.3878646922142,NA,NA,NA,20.8433720156378,20.5907832475871,21.3023930735905,20.1340312715644,20.8498099544971,NA,NA,21.2933854855608,NA,21.2273651958782,NA,22.1737953006691,NA,NA,NA,NA,NA,20.7519231978916,19.9589614279706,NA,21.0769872943121,NA
"SymbC1.scaffold2589.2",24.0423235056711,24.2593358255553,24.3486918242851,23.3351618840089,23.2056114611656,23.1629164903885,21.7273395684478,22.8328037909526,22.5605260760107,22.9314608140143,22.2663662164113,20.4635057892811,20.473661535613,21.128604518536,21.7649002336681,21.8256644650871,21.7793080721149,22.0332063764081,21.6097671555331,19.976635876719,21.8826120804925,22.6092497667697,21.6391157779226,21.9148452266129,21.4596237261021,22.3828197792774,22.3771849743161,21.1713406793075,20.4473864672635,21.311013896687,19.1372055252152,21.7927518751532,21.2029307451182,21.5992612460567,21.4070884007727,NA
"SymbC1.scaffold2592.2",19.4034469008789,19.0116778702457,19.4523345092174,NA,19.0156575026259,19.1300631944321,19.0674135162445,20.0958282191503,18.9864975988843,19.9622037507634,NA,NA,NA,NA,18.9669179890094,18.0661261534197,NA,NA,NA,19.7240195773279,20.3549047021966,20.4744012297683,19.1442614735264,NA,20.1235022683374,NA,NA,NA,19.4499445750511,NA,NA,19.6545279767014,19.7625430332115,NA,20.0272336183741,NA
"SymbC1.scaffold2593.4",21.8224187321505,21.2736078119451,22.113312157762,21.6780469889109,21.9284159945623,21.8653196450857,21.784027616687,21.7086092678718,21.4206039292116,21.9268057736982,21.7755515091762,21.8629378108115,21.353393601073,21.6945516273549,21.748059634477,20.9975526760774,20.7553839497593,22.234827369254,21.6371682252785,21.5218118763135,22.0503566875073,22.149059722786,21.8116284972867,22.0559880280027,21.83245672179,21.9635494768669,21.62090843789,21.4017925237257,21.6980322818727,21.5892051449835,21.1438795383561,22.3051083482737,21.8226926734713,20.9952546843061,21.8149512626314,21.4072114804946
